UserID,MovieID,Rating
21481,922,4
21482,1275,5
21483,59,5
21484,520,5
21485,378,4
21486,975,5
21486,1007,5
21486,1015,5
21487,100,5
21488,896,5
21489,103,5
21490,1501,5
21491,273,5
21492,275,5
21493,270,5
21493,1489,5
21494,148,3
21495,42,4
21496,273,5
21497,378,5
21498,957,5
21499,100,4
21499,218,4
21500,316,5
21501,237,5
21502,100,5
21503,283,4
21504,195,5
21505,255,5
21506,294,5
21507,204,5
21508,68,5
21509,1361,5
21510,982,5
21511,1471,5
21512,195,5
21513,823,5
21514,235,5
21515,1350,4
21516,310,5
21517,803,5
21518,115,5
21519,228,5
21520,829,5
21521,195,5
21522,1361,5
21523,796,5
21524,334,5
21525,283,5
21526,295,5
21527,580,5
21527,1232,5
21528,103,5
21529,1507,1
21530,195,5
21531,359,4
21531,494,4
21532,541,5
21533,803,5
21534,547,5
21535,115,5
21536,232,3
21537,114,1
21538,218,5
21539,137,5
21540,801,5
21541,255,5
21542,64,5
21543,922,5
21544,273,1
21545,195,5
21546,299,5
21546,510,5
21547,1320,5
21548,802,5
21549,112,5
21550,1498,1
21551,306,5
21552,803,5
21553,103,5
21554,1463,5
21555,805,5
21556,255,5
21557,50,4
21558,195,5
21559,232,5
21560,675,5
21561,530,5
21562,360,5
21563,281,5
21564,502,5
21565,306,5
21566,522,5
21567,359,5
21567,704,5
21568,269,5
21569,115,5
21570,862,5
21571,195,5
21572,100,5
21573,115,5
21574,309,5
21575,106,5
21576,262,4
21577,308,5
21578,100,5
21579,1495,5
21580,306,5
21580,308,5
21581,497,5
21582,1463,5
21583,728,5
21584,1264,5
21585,299,5
21585,345,3
21586,397,5
21587,460,5
21588,824,5
21589,803,5
21590,1030,5
21590,1156,5
21590,1361,5
21591,457,5
21592,309,5
21593,376,5
21594,235,5
21595,923,5
21596,295,5
21597,218,5
21598,359,5
21599,1175,5
21600,376,5
21601,195,5
21602,1349,5
21603,1301,5
21604,198,5
21605,519,5
21606,1242,5
21607,597,5
21608,1008,5
21609,426,5
21610,1385,5
21611,697,5
21612,633,5
21613,100,5
21613,922,5
21614,997,4
21615,559,5
21616,283,5
21616,402,5
21616,816,5
21616,818,5
21616,830,5
21616,1037,5
21616,1191,5
21616,1547,5
21617,114,5
21618,204,4
21619,1243,5
21620,1232,5
21621,345,5
21621,1510,5
21622,295,5
21623,306,4
21624,235,5
21625,1499,5
21626,64,5
21627,1031,5
21628,140,5
21628,375,5
21629,1498,5
21629,1500,5
21630,100,5
21631,307,5
21632,1323,5
21633,218,4
21634,310,5
21634,922,5
21635,310,5
21636,922,5
21637,381,5
21638,697,5
21639,803,5
21640,198,5
21641,1355,5
21642,137,5
21643,237,5
21644,529,5
21645,297,5
21646,195,5
21647,270,5
21648,664,5
21649,121,5
21650,803,5
21651,103,5
21652,506,1
21653,195,5
21654,1296,5
21655,386,5
21655,700,5
21656,100,5
21657,1497,5
21657,1501,5
21658,1516,1
21659,1010,5
21660,308,5
21660,506,5
21661,1046,5
21662,1003,5
21663,980,5
21664,1481,5
21665,980,5
21666,198,2
21667,803,5
21668,60,5
21668,1351,5
21669,1519,5
21670,308,5
21671,61,4
21672,235,5
21673,601,5
21674,980,5
21675,309,5
21676,804,5
21677,308,5
21678,86,5
21679,446,5
21680,195,1
21681,309,5
21682,295,5
21683,497,5
21684,345,5
21685,270,5
21686,803,5
21687,309,4
21687,427,5
21688,310,5
21689,444,1
21690,273,4
21691,237,5
21692,100,5
21693,1481,1
21694,359,5
21694,506,5
21694,922,5
21694,923,5
21694,1361,5
21694,1385,5
21694,1501,5
21695,309,3
21696,1499,4
21697,100,3
21698,1207,5
21699,899,5
21700,797,2
21701,427,5
21701,487,5
21702,103,5
21703,195,5
21704,432,5
21704,471,5
21704,1232,5
21704,1364,5
21705,309,5
21705,506,5
21706,299,5
21707,1321,5
21708,132,5
21709,1015,5
21710,721,5
21711,1495,5
21712,681,5
21713,343,4
21714,271,5
21715,359,5
21716,980,5
21717,512,5
21718,980,1
21719,487,5
21720,102,5
21721,376,5
21722,237,5
21723,1303,5
21724,100,5
21725,632,5
21726,308,5
21727,295,5
21728,922,1
21729,313,5
21730,195,5
21730,235,5
21731,195,2
21732,136,5
21733,203,5
21734,1363,1
21735,208,5
21736,1504,5
21737,100,5
21738,981,5
21739,1006,5
21740,100,5
21741,458,5
21741,471,4
21742,236,5
21742,1510,5
21743,359,5
21744,1189,4
21745,1473,5
21746,345,2
21747,580,4
21748,477,5
21749,271,5
21750,195,5
21750,506,5
21750,1361,4
21751,1360,5
21752,430,5
21752,442,5
21752,455,5
21752,458,5
21752,475,5
21752,672,5
21752,997,5
21752,1047,5
21752,1296,5
21752,1325,5
21752,1495,5
21752,1537,5
21752,1547,5
21753,232,4
21754,2,5
21755,260,4
21756,306,5
21757,1501,5
21758,426,5
21758,441,5
21759,500,5
21760,1037,5
21760,1162,5
21761,2,5
21762,306,5
21763,281,5
21763,429,5
21763,440,5
21763,477,5
21763,629,5
21763,715,5
21763,1086,5
21763,1232,5
21764,195,5
21764,237,5
21765,506,5
21766,295,3
21767,100,5
21768,890,5
21769,395,5
21770,1501,5
21771,269,5
21772,501,5
21773,232,5
21774,237,5
21775,1351,5
21776,1275,5
21777,461,5
21778,342,5
21779,681,5
21780,922,5
21781,359,5
21782,536,5
21783,308,5
21783,922,5
21783,1385,5
21783,1500,5
21783,1501,5
21784,912,5
21785,195,5
21786,1208,5
21787,1482,5
21788,308,5
21789,235,5
21790,102,5
21791,346,5
21792,238,1
21793,803,5
21794,195,5
21795,42,5
21796,455,5
21796,477,5
21796,1510,5
21797,310,5
21798,1351,5
21799,116,5
21800,100,5
21801,100,5
21801,195,5
21802,218,5
21803,454,5
21804,1349,5
21805,310,5
21806,1339,5
21807,269,5
21808,1432,5
21809,803,5
21810,741,5
21811,1501,5
21812,1065,5
21813,100,5
21814,1171,3
21815,218,1
21816,195,5
21817,86,5
21818,117,2
21819,84,5
21820,1489,5
21821,255,5
21822,1264,5
21823,520,5
21824,237,5
21825,546,5
21826,195,5
21827,457,5
21828,1237,4
21829,100,5
21830,1156,4
21831,334,5
21832,218,5
21832,308,5
21833,753,5
21834,86,1
21835,269,5
21836,295,5
21837,498,5
21838,1498,5
21838,1510,4
21839,1001,5
21840,922,5
21841,269,5
21842,303,5
21843,299,5
21844,446,2
21845,1360,1
21846,308,4
21846,309,4
21846,506,4
21846,922,4
21847,228,4
21848,100,5
21849,110,5
21850,1456,5
21851,1360,5
21852,114,5
21853,303,5
21853,446,5
21853,663,5
21854,115,5
21855,317,1
21855,1546,1
21856,262,5
21857,110,5
21858,1015,5
21859,999,5
21860,42,4
21861,672,1
21862,1248,5
21863,303,4
21864,198,5
21864,308,5
21864,1497,5
21865,308,5
21866,813,5
21867,390,5
21868,700,5
21869,306,5
21870,308,5
21871,307,5
21872,195,5
21873,306,5
21873,506,5
21874,803,5
21875,379,5
21876,1498,5
21877,195,5
21878,260,5
21878,262,5
21879,103,4
21880,1300,1
21881,235,5
21882,999,2
21883,429,5
21884,580,5
21885,1326,4
21886,345,5
21887,12,5
21888,346,5
21889,300,5
21890,376,5
21891,803,5
21892,672,1
21893,100,5
21894,195,5
21895,1500,5
21896,803,5
21897,1359,5
21898,376,5
21899,346,5
21899,359,5
21900,1497,5
21901,805,5
21902,100,5
21903,269,5
21904,100,5
21905,195,5
21906,308,5
21907,506,4
21908,244,4
21909,720,5
21909,1015,5
21910,100,3
21911,309,4
21912,580,5
21913,1232,5
21913,1497,5
21914,59,5
21915,111,5
21916,106,5
21917,378,5
21918,1360,5
21919,114,5
21920,48,5
21921,242,5
21922,295,5
21923,371,5
21924,1321,5
21925,580,5
21926,1247,5
21927,237,5
21928,434,1
21929,103,5
21930,306,5
21931,597,5
21932,770,5
21933,1208,5
21934,295,5
21935,801,5
21936,1195,4
21937,247,5
21938,520,5
21939,103,5
21940,295,5
21941,803,5
21942,195,5
21943,278,5
21943,446,5
21943,704,5
21944,204,5
21945,137,5
21946,1345,5
21947,359,5
21948,1326,5
21949,247,5
21950,1449,5
21951,1511,5
21952,308,5
21952,494,5
21953,76,5
21954,427,5
21955,510,5
21956,103,5
21956,664,5
21957,1241,5
21958,496,5
21959,1385,5
21960,1513,5
21961,1237,5
21962,667,5
21963,962,4
21964,308,5
21964,309,5
21964,310,5
21964,506,5
21964,923,5
21964,1086,5
21964,1498,5
21965,803,5
21966,237,5
21967,218,5
21967,531,5
21968,115,5
21969,237,1
21970,813,4
21971,510,5
21972,310,5
21972,922,5
21973,195,5
21974,1360,4
21975,1361,5
21976,195,5
21977,128,5
21978,306,4
21978,506,4
21979,218,5
21979,343,5
21980,1501,5
21981,1497,4
21982,309,4
21983,1350,5
21984,521,5
21985,224,5
21985,510,5
21986,1501,5
21987,1022,5
21988,1242,5
21989,1358,5
21990,206,5
21991,195,5
21992,114,5
21993,1237,5
21994,1501,5
21995,1406,1
21996,270,5
21997,359,5
21998,1385,5
21999,235,5
22000,803,5
22001,803,4
22002,1081,5
22003,922,5
22003,1484,5
22004,137,5
22005,1300,5
22006,681,5
22007,816,5
22008,1326,5
22009,1351,5
22010,100,5
22011,310,5
22012,103,5
22013,775,1
22014,308,5
22015,510,5
22016,195,5
22017,487,5
22017,494,5
22018,803,5
22019,236,5
22020,999,5
22021,195,5
22022,667,5
22023,310,5
22024,136,5
22025,132,5
22026,1190,5
22027,149,5
22028,1520,5
22029,116,5
22030,18,4
22031,255,5
22032,720,5
22033,100,5
22034,295,5
22035,308,5
22036,306,5
22037,237,5
22038,1516,1
22039,110,5
22040,1513,5
22041,681,5
22042,376,5
22043,137,5
22044,922,5
22045,195,5
22045,393,5
22046,510,5
22047,115,5
22048,114,5
22049,1537,5
22050,1180,1
22051,803,5
22052,229,5
22053,334,5
22054,115,5
22055,1361,5
22056,195,5
22057,603,5
22058,496,4
22059,218,5
22060,128,5
22060,143,5
22061,273,5
22062,658,1
22063,461,5
22064,672,5
22065,195,5
22066,922,5
22067,308,5
22068,1007,5
22069,233,5
22070,1078,5
22071,1305,5
22072,923,5
22073,115,5
22074,269,5
22075,100,5
22076,86,5
22076,195,5
22077,1355,5
22078,306,5
22078,308,5
22079,195,5
22080,1500,5
22081,359,5
22082,520,5
22083,1380,5
22084,195,5
22084,922,4
22085,444,1
22086,206,5
22087,242,5
22087,446,5
22087,1001,5
22087,1031,5
22087,1296,5
22087,1374,5
22087,1380,5
22087,1454,5
22088,218,5
22089,964,5
22089,1364,5
22090,195,1
22091,235,5
22092,309,3
22093,297,5
22094,309,4
22095,306,5
22096,237,5
22097,9,5
22098,1513,5
22099,247,5
22100,862,5
22101,1361,5
22102,273,5
22102,274,5
22102,275,5
22102,922,5
22103,52,5
22104,520,5
22105,310,5
22106,115,5
22106,1352,5
22107,263,5
22108,218,5
22109,426,5
22110,914,5
22111,145,5
22112,397,5
22113,620,5
22114,137,3
22115,195,5
22116,237,5
22117,1516,1
22118,1510,5
22119,64,1
22120,824,5
22121,1499,5
22122,803,5
22122,1008,5
22123,86,4
22124,271,5
22125,195,5
22126,1361,5
22127,914,5
22128,681,5
22129,308,5
22130,106,5
22131,403,5
22132,922,5
22133,334,4
22133,395,5
22133,808,5
22133,1352,5
22134,195,1
22135,100,5
22136,58,5
22137,376,5
22138,137,5
22139,195,5
22140,580,5
22141,170,5
22142,715,5
22143,260,5
22143,501,5
22144,226,5
22145,255,5
22146,77,5
22147,672,1
22148,218,5
22149,309,5
22150,195,4
22151,376,5
22152,1500,5
22153,467,1
22154,115,5
22155,502,5
22156,100,5
22157,61,5
22157,922,5
22158,510,4
22159,204,3
22160,1162,5
22161,1510,3
22162,922,5
22163,1351,5
22164,378,4
22165,333,4
22166,794,5
22167,1535,1
22168,923,5
22169,705,1
22170,69,5
22171,195,5
22172,699,5
22173,1340,5
22174,195,1
22175,1237,5
22176,221,5
22177,346,5
22178,269,5
22179,126,5
22180,236,5
22181,376,5
22182,1378,5
22183,512,5
22184,102,5
22185,100,5
22186,103,5
22187,103,5
22188,585,5
22189,295,5
22190,195,5
22191,720,5
22192,2,4
22193,1192,4
22194,114,3
22195,310,5
22195,653,5
22195,1501,5
22196,269,5
22197,299,5
22198,664,5
22199,270,5
22200,698,5
22201,218,5
22202,115,5
22203,1061,5
22204,237,5
22205,494,5
22206,198,5
22207,1349,5
22208,100,5
22209,1154,1
22210,1514,5
22211,115,5
22212,896,5
22213,195,5
22214,100,5
22215,980,5
22216,195,3
22217,195,5
22218,1513,5
22219,510,5
22220,345,1
22221,107,5
22222,980,5
22223,92,5
22224,476,5
22225,1385,5
22226,434,3
22226,471,4
22226,580,5
22226,1041,5
22227,506,5
22228,112,5
22229,359,5
22230,61,5
22231,195,5
22232,828,5
22233,1406,5
22234,137,4
22235,1007,5
22236,195,5
22236,1360,5
22237,80,5
22238,254,1
22239,529,5
22240,116,5
22241,700,5
22242,115,5
22243,1175,5
22244,1361,5
22245,803,5
22246,1330,5
22247,144,5
22248,276,1
22248,1402,1
22249,100,5
22250,496,5
22251,100,5
22252,309,5
22253,309,5
22253,1361,5
22254,115,5
22255,45,5
22256,103,5
22257,775,1
22258,1361,5
22259,922,5
22260,115,5
22261,64,5
22262,100,5
22263,86,5
22264,1537,4
22265,232,5
22266,218,5
22266,1400,5
22267,218,5
22268,269,5
22269,218,5
22270,1008,5
22271,1321,5
22272,1512,5
22273,273,4
22274,371,4
22275,295,5
22276,1228,4
22277,299,5
22278,232,5
22279,506,5
22280,103,5
22281,720,5
22282,957,5
22283,1001,5
22284,376,1
22285,434,5
22286,64,5
22287,923,5
22288,102,4
22289,110,5
22290,1008,5
22291,273,5
22291,700,5
22292,270,5
22293,922,5
22294,510,5
22295,72,4
22296,195,5
22297,206,5
22298,52,5
22299,1361,5
22300,700,5
22301,195,5
22302,510,4
22303,664,5
22304,195,4
22304,637,5
22305,295,5
22306,823,5
22307,617,4
22308,255,5
22309,506,3
22310,295,5
22311,115,5
22312,78,5
22313,299,1
22314,308,5
22315,100,5
22316,294,5
22317,136,5
22317,997,5
22318,500,5
22319,107,5
22320,309,5
22321,100,1
22322,681,5
22323,520,5
22324,986,1
22325,100,5
22326,80,3
22327,103,5
22328,295,5
22329,137,4
22330,696,5
22331,52,4
22332,100,5
22333,195,3
22334,803,5
22335,310,5
22336,195,5
22337,270,5
22338,61,4
22339,308,4
22340,60,5
22340,1252,5
22341,681,5
22342,1480,1
22343,376,4
22344,198,5
22345,115,5
22346,922,5
22347,115,5
22348,500,5
22349,169,5
22350,922,5
22351,1043,5
22352,103,5
22353,681,5
22354,334,5
22355,896,5
22356,681,5
22357,1326,5
22358,308,5
22359,1204,5
22360,980,5
22361,922,5
22362,1361,5
22363,720,5
22364,269,5
22365,681,5
22366,1497,5
22367,295,5
22368,308,5
22368,1484,4
22369,1406,1
22370,306,5
22370,309,5
22371,102,5
22372,1296,5
22373,1497,5
22374,1015,5
22375,306,5
22376,195,5
22376,359,5
22377,100,5
22378,195,5
22379,86,5
22380,42,4
22381,255,5
22382,454,5
22383,1015,5
22384,100,5
22385,496,5
22386,922,5
22387,343,5
22388,434,5
22389,195,4
22390,1277,5
22391,237,1
22392,580,5
22393,174,5
22394,1198,1
22395,235,1
22396,922,5
22397,1513,5
22398,386,5
22399,299,5
22400,497,5
22401,195,5
22402,709,4
22402,715,4
22403,455,5
22404,253,4
22405,506,5
22406,661,5
22407,306,5
22408,306,5
22408,1501,5
22409,91,5
22410,390,5
22411,446,5
22412,232,5
22412,308,5
22412,506,5
22412,923,5
22412,1400,5
22413,204,5
22414,137,5
22415,1065,5
22416,1510,5
22417,218,5
22418,690,5
22419,218,4
22420,237,5
22421,1041,5
22422,1406,1
22423,309,5
22424,283,5
22424,359,5
22425,997,5
22426,225,5
22427,309,5
22428,923,5
22429,1043,5
22430,100,5
22431,608,5
22432,204,5
22433,269,5
22434,720,5
22435,498,5
22436,1065,5
22437,235,5
22438,922,5
22439,309,5
22440,100,5
22441,378,5
22442,1497,1
22443,1481,5
22444,1352,5
22445,204,5
22446,520,5
22447,269,1
22448,1087,5
22449,1321,1
22449,1504,5
22450,803,5
22451,1497,5
22452,1251,5
22453,103,5
22454,709,5
22455,1361,5
22456,100,5
22457,376,5
22458,1499,5
22459,1170,5
22460,494,5
22461,681,5
22462,1218,4
22463,309,5
22464,359,5
22465,371,5
22466,1261,5
22467,103,5
22468,1423,5
22469,475,3
22470,359,5
22471,827,5
22472,59,3
22473,149,4
22474,60,5
22475,1499,5
22476,1298,5
22476,1299,5
22477,607,5
22478,309,5
22479,306,5
22480,803,5
22481,115,3
22482,432,5
22483,1007,3
22483,1015,1
22484,376,5
22485,1364,5
22486,100,5
22487,310,5
22488,237,5
22489,1002,5
22490,281,5
22490,282,5
22490,454,5
22490,1378,5
22490,1405,5
22491,100,5
22492,100,5
22493,802,5
22494,862,5
22495,477,5
22496,195,5
22497,297,5
22498,1270,5
22499,195,5
22500,306,5
22501,195,5
22502,418,5
22503,394,5
22504,1093,5
22505,805,5
22506,715,5
22506,1232,5
22507,297,4
22508,494,5
22509,242,5
22509,249,5
22510,1000,5
22511,663,5
22512,113,5
22513,303,1
22514,114,5
22515,42,5
22516,539,5
22517,96,5
22518,110,5
22518,1043,5
22519,345,4
22520,494,5
22521,1201,5
22522,1301,5
22523,487,5
22524,218,5
22525,1516,5
22526,195,5
22527,804,5
22528,295,5
22529,86,5
22530,1003,5
22530,1029,5
22531,456,5
22532,1361,5
22533,309,5
22534,679,5
22535,269,5
22536,511,5
22537,270,5
22538,195,1
22539,235,5
22540,284,5
22540,664,5
22541,496,5
22542,500,5
22543,359,5
22544,237,4
22545,1512,5
22546,270,5
22547,235,5
22548,482,1
22549,308,5
22550,461,4
22551,512,5
22552,714,5
22553,509,5
22554,134,5
22555,1179,5
22556,512,5
22557,195,5
22558,195,5
22559,376,4
22560,213,4
22561,446,5
22562,237,5
22563,269,5
22564,218,5
22565,255,5
22566,195,5
22566,310,5
22566,1480,5
22566,1512,5
22567,1361,5
22568,128,5
22569,195,5
22570,82,4
22571,391,5
22572,1501,5
22573,151,5
22574,922,5
22575,379,5
22576,103,5
22577,100,5
22578,195,5
22579,309,5
22580,110,5
22581,803,5
22582,580,1
22583,195,5
22583,306,5
22583,308,5
22583,359,5
22583,506,5
22583,1501,5
22583,1512,5
22584,1500,5
22585,262,5
22586,803,5
22587,100,5
22588,1361,5
22589,204,5
22590,681,5
22591,1081,5
22592,957,2
22593,1485,5
22594,681,5
22595,232,5
22596,1225,5
22597,237,5
22598,1365,5
22599,309,5
22600,198,2
22601,235,5
22601,308,5
22601,359,5
22601,444,5
22601,667,5
22601,1301,5
22601,1402,5
22602,123,5
22603,395,4
22603,1354,5
22604,295,5
22605,195,5
22606,1015,5
22607,44,1
22608,1351,1
22609,921,5
22610,100,5
22611,348,5
22612,334,5
22613,801,5
22614,1497,4
22614,1501,4
22615,359,5
22615,709,5
22615,1329,5
22616,195,5
22616,457,5
22617,444,1
22618,308,5
22619,260,5
22620,137,5
22621,114,5
22622,86,5
22623,923,4
22624,897,5
22625,1541,1
22626,112,5
22627,980,3
22628,297,5
22629,80,5
22630,986,5
22630,1012,5
22630,1116,5
22631,203,5
22632,700,5
22633,474,5
22633,959,5
22633,1535,5
22634,278,5
22635,61,5
22636,958,5
22637,260,5
22638,295,4
22639,1237,5
22640,115,5
22641,696,5
22642,255,3
22643,237,5
22644,232,5
22644,273,5
22644,280,5
22644,359,5
22644,455,5
22644,471,5
22644,580,5
22644,585,5
22645,803,5
22646,1519,5
22647,112,5
22648,1298,5
22648,1299,5
22649,835,4
22650,100,5
22651,308,5
22652,309,3
22653,922,5
22654,100,5
22655,1498,5
22656,195,5
22656,233,5
22656,1361,5
22656,1497,5
22656,1498,5
22656,1510,5
22657,1501,5
22658,310,5
22659,111,5
22660,1353,4
22661,496,5
22662,1510,5
22663,1382,5
22664,295,5
22665,1008,5
22666,912,5
22667,111,5
22668,651,5
22669,195,5
22670,103,5
22671,237,5
22672,269,4
22673,234,5
22674,1456,5
22675,1412,5
22676,306,5
22677,1022,4
22678,308,5
22679,1015,5
22680,1361,4
22681,235,4
22682,950,5
22683,198,5
22684,281,5
22685,283,5
22685,611,5
22686,103,5
22687,1008,5
22688,1376,5
22689,308,5
22689,1501,5
22690,360,5
22691,359,5
22691,444,5
22692,303,5
22692,704,5
22692,980,5
22693,681,5
22694,1252,5
22695,1237,5
22696,103,5
22697,103,5
22698,510,5
22699,1500,5
22700,308,5
22700,1400,5
22701,42,5
22702,195,2
22703,115,5
22704,195,1
22705,137,5
22706,269,5
22707,300,5
22708,1242,5
22709,198,5
22710,1327,5
22711,96,4
22712,1498,5
22713,86,5
22714,198,5
22715,295,5
22715,631,5
22716,334,5
22717,359,5
22717,1495,5
22717,1501,5
22718,803,5
22718,899,5
22719,309,5
22720,195,5
22721,305,5
22722,896,5
22723,247,5
22724,1481,5
22725,295,1
22726,294,5
22727,103,5
22728,103,5
22729,507,5
22730,803,5
22731,1392,5
22732,656,3
22733,1513,5
22734,1024,5
22735,86,5
22736,1481,5
22737,580,5
22738,654,5
22739,192,5
22740,805,5
22741,1001,5
22742,269,5
22743,1320,5
22744,1547,5
22745,803,5
22746,632,5
22746,1208,4
22747,267,5
22748,218,5
22748,1400,5
22749,334,5
22750,195,5
22751,802,5
22752,506,5
22753,237,5
22754,334,5
22755,195,5
22755,232,5
22755,306,5
22755,308,5
22755,316,5
22755,922,5
22755,1480,5
22755,1497,5
22755,1500,5
22755,1501,5
22756,249,5
22757,303,5
22757,310,5
22757,980,5
22758,739,5
22759,255,5
22760,195,5
22760,309,5
22760,1247,5
22761,1275,5
22762,308,5
22763,709,5
22764,477,5
22765,303,5
22766,494,5
22767,295,5
22768,681,5
22769,980,5
22770,72,5
22771,376,5
22772,1234,1
22773,1456,5
22774,350,5
22775,1501,5
22776,346,5
22776,681,5
22777,273,5
22777,474,5
22778,198,4
22779,957,4
22780,559,5
22781,64,4
22782,1073,5
22783,1361,5
22784,376,5
22785,824,5
22786,195,5
22787,58,5
22788,343,5
22789,195,5
22789,1320,5
22790,310,5
22791,1537,5
22792,1473,5
22793,304,5
22794,103,5
22795,1081,5
22796,463,5
22797,115,5
22798,678,4
22799,309,5
22800,346,2
22801,269,5
22802,922,5
22803,310,1
22804,396,5
22805,501,5
22806,1232,5
22806,1537,3
22807,1253,4
22808,46,5
22809,232,1
22810,1408,5
22811,100,5
22812,309,5
22813,522,5
22814,360,5
22814,494,5
22815,1425,1
22816,86,1
22817,273,5
22818,260,5
22819,922,5
22820,310,5
22821,218,1
22822,862,5
22823,310,5
22824,100,5
22825,269,5
22826,269,4
22827,1547,5
22828,306,5
22829,1007,5
22830,100,5
22831,1360,5
22832,922,5
22833,247,5
22834,220,5
22835,310,5
22836,630,5
22837,295,5
22838,114,5
22839,1483,5
22840,1491,5
22841,1481,5
22842,198,5
22843,295,5
22844,82,5
22845,1233,5
22846,235,5
22847,724,5
22848,444,5
22849,308,5
22850,269,5
22851,2,5
22852,501,5
22853,923,5
22854,299,5
22854,700,5
22855,270,5
22856,1038,2
22857,80,3
22858,195,5
22859,195,5
22859,670,5
22860,334,5
22861,103,5
22862,237,5
22863,520,5
22864,295,5
22865,237,5
22866,1215,5
22867,310,5
22868,803,5
22869,195,5
22870,1361,5
22871,1501,5
22872,297,5
22873,376,3
22874,235,5
22875,1510,5
22876,1470,4
22877,308,5
22878,824,5
22879,360,5
22880,270,5
22881,1497,5
22882,700,5
22883,912,5
22884,922,5
22885,510,5
22886,1487,1
22887,195,5
22887,218,5
22888,923,5
22889,923,2
22890,803,5
22891,1191,5
22892,100,5
22893,1046,5
22894,803,5
22895,204,4
22896,233,1
22897,127,5
22898,195,5
22898,310,5
22899,475,5
22899,664,5
22900,126,4
22901,381,5
22902,506,5
22903,195,5
22904,100,5
22905,1481,5
22906,145,5
22907,195,5
22908,308,5
22909,1510,5
22910,1162,5
22911,945,4
22912,1361,5
22913,1501,5
22914,308,5
22915,1046,4
22916,47,5
22917,270,5
22918,980,1
22919,310,5
22920,206,4
22921,539,4
22922,1499,5
22923,198,4
22924,973,5
22925,1351,5
22926,195,2
22927,80,5
22928,1482,5
22929,269,5
22930,681,5
22931,1351,5
22932,352,5
22933,460,5
22934,1221,5
22935,260,5
22936,195,5
22937,229,5
22938,1237,5
22939,458,5
22940,471,1
22940,1180,1
22941,378,5
22941,803,5
22942,308,5
22943,60,5
22944,1288,5
22945,829,5
22946,307,5
22947,1043,1
22948,273,2
22949,1031,1
22949,1175,1
22950,777,5
22951,195,1
22952,1366,5
22953,936,5
22954,218,5
22955,59,5
22956,308,5
22957,496,5
22958,376,1
22958,1237,1
22959,100,5
22959,218,5
22960,1361,5
22960,1500,5
22960,1501,5
22961,427,5
22962,458,5
22963,1087,5
22964,269,5
22965,236,5
22966,98,2
22967,922,5
22968,114,5
22969,922,5
22970,345,5
22971,309,5
22972,1015,5
22973,1123,5
22974,309,5
22975,235,5
22976,1038,5
22977,195,5
22978,110,5
22979,132,5
22980,1081,5
22981,803,5
22982,195,5
22982,1497,5
22983,1361,5
22984,100,4
22985,345,5
22986,501,5
22987,237,5
22988,195,5
22989,401,5
22990,611,5
22991,2,5
22992,360,5
22993,86,5
22994,195,1
22995,100,5
22995,1456,5
22996,1498,5
22997,709,5
22998,510,5
22999,862,5
23000,308,4
23001,284,5
23002,1352,5
23003,1162,5
23004,386,5
23004,501,4
23005,100,5
23006,510,5
23007,103,5
23008,282,5
23009,1342,5
23010,346,5
23011,510,3
23012,119,5
23013,975,4
23013,1029,5
23013,1516,5
23014,114,5
23015,975,5
23015,1007,5
23016,195,5
23016,360,5
23016,801,5
23017,308,1
23018,305,5
23019,474,5
23020,376,5
23021,102,5
23022,973,5
23023,114,5
23024,60,5
23025,237,5
23026,1482,5
23027,416,5
23028,1038,5
23029,360,5
23030,195,1
23031,308,5
23032,125,5
23033,922,5
23034,295,5
23035,269,1
23036,1366,5
23037,346,5
23038,306,5
23039,70,5
23040,922,5
23041,462,1
23042,69,5
23043,793,5
23044,269,5
23045,1175,5
23046,1007,5
23047,103,5
23048,115,5
23049,816,5
23050,1084,5
23051,960,5
23051,964,5
23051,1514,5
23052,1361,5
23053,195,5
23054,103,5
23055,114,5
23056,308,5
23056,1501,5
23057,1501,4
23058,299,4
23058,308,5
23058,309,5
23058,310,5
23059,1015,5
23060,700,5
23061,387,5
23062,390,4
23063,360,5
23064,204,5
23065,678,5
23066,1127,5
23066,1154,5
23067,463,5
23068,195,5
23069,346,5
23070,195,5
23071,1349,5
23072,441,5
23073,359,5
23074,546,5
23075,310,5
23076,2,5
23077,1301,5
23078,506,5
23079,700,5
23080,922,5
23081,1029,5
23082,86,5
23083,896,5
23084,475,5
23084,1329,5
23085,512,5
23086,300,5
23087,114,2
23088,896,5
23089,110,5
23090,1243,5
23091,346,5
23092,269,5
23093,229,5
23094,306,5
23095,103,5
23096,914,5
23097,986,5
23098,132,5
23099,1360,5
23100,360,5
23101,698,5
23102,1497,5
23103,114,5
23104,1015,4
23105,204,5
23106,494,1
23107,195,5
23107,1501,5
23108,1498,5
23109,980,5
23110,359,5
23110,1484,5
23111,195,5
23112,255,5
23113,198,5
23114,1454,5
23115,824,5
23116,1015,5
23117,506,1
23118,236,5
23119,522,5
23120,822,3
23121,664,5
23121,667,5
23122,347,5
23123,475,5
23123,494,5
23124,82,4
23124,147,4
23125,345,5
23126,114,5
23127,471,5
23128,720,1
23129,1047,5
23130,273,1
23131,359,5
23132,195,5
23133,114,4
23134,306,5
23134,308,5
23135,114,3
23136,537,5
23137,204,5
23138,700,2
23139,1187,5
23140,61,5
23141,32,5
23142,1399,5
23143,59,5
23144,255,5
23145,1320,5
23146,376,5
23147,395,5
23148,720,5
23149,75,3
